T,GHI_PC,WS_PC,TEM_PC,GHI_SA,WS_SA,TEM_SA
2466,64,0.6,28.1,314,4,27.2
2467,0,0.6,27.5,89,4.1,27.2
2468,0,0.5,27.3,0,4.3,27.3
2469,0,0.5,27.1,0,4.5,27.3
2470,0,0.6,26.8,0,4.7,27.3
2471,0,0.6,26.6,0,4.8,27.3
2472,0,0.7,26.4,0,4.8,27.3
2473,0,0.7,26.2,0,4.7,27.3
2474,0,0.6,26.1,0,4.6,27.2
2475,0,0.4,26,0,4.5,27.2
2476,0,0.1,25.8,0,4.5,27.1
2477,0,0.3,25.7,0,4.5,27.1
2478,0,0.6,25.6,0,4.6,27.2
2479,27,1.2,26.2,0,4.8,27.2
2480,104,1.8,27.6,110,5.1,27.2
2481,162,2.3,29.4,346,5.3,27.3
2482,436,2.5,31.1,585,5.3,27.3
2483,495,2.4,32.2,790,5,27.4
2484,763,2.3,33,937,4.7,27.5
2485,775,2.1,33.3,1011,4.6,27.6
2486,748,1.9,33,999,4.5,27.7
2487,685,1.8,32.2,919,4.4,27.8
2488,320,1.8,31.2,770,4.3,27.8
2489,167,1.8,30,564,4.2,27.8
2490,38,1.7,28.7,291,4.2,27.8
2491,0,1.8,27.7,92,4.2,27.7
2492,0,1.7,27.2,0,4.5,27.7
2493,0,1.5,26.8,0,4.9,27.6
2494,0,1.1,26.6,0,5.3,27.6
2495,0,0.8,26.4,0,5.5,27.6
2496,0,0.5,26.3,0,5.6,27.6
2497,0,0.4,26.2,0,5.6,27.6
2498,0,0.3,26,0,5.5,27.6
2499,0,0.2,25.9,0,5.5,27.6
2500,0,0.1,25.9,0,5.6,27.5
2501,0,0.2,25.7,0,6,27.5
2502,0,0.5,25.5,0,6.3,27.5
2503,21,1.2,26.6,0,6.6,27.5
2504,81,2,28.4,84,6.6,27.5
2505,308,2.3,30.3,334,6.4,27.5
2506,562,2.2,32.4,577,6.1,27.6
2507,515,1.9,34,772,5.7,27.6
2508,722,1.6,35,892,5.3,27.7
2509,474,1.2,35.4,983,5,27.7
2510,854,1,35.5,908,4.7,27.7
2511,677,0.8,35.3,889,4.4,27.6
2512,520,0.6,34.7,644,4.3,27.6
2513,292,0.4,33.5,554,4.2,27.5
2514,70,0.4,31.6,319,4.2,27.5
2515,0,0.6,30.2,91,4.4,27.5
2516,0,1,29.1,0,4.7,27.5
2517,0,1.2,28.1,0,5.2,27.5
2518,0,1.2,27.4,0,5.7,27.5
2519,0,1.1,27,0,6.3,27.4
2520,0,1,26.7,0,6.7,27.3
2521,0,1,26.4,0,7.1,27.3
2522,0,1,26.2,0,7.2,27.2
2523,0,0.8,26.1,0,7.3,27.2
2524,0,0.5,26,0,7.4,27.2
2525,0,0.3,25.9,0,7.3,27.3
2526,0,0.4,25.9,0,7.2,27.3
2527,41,0.7,26.3,0,7.1,27.3
2528,102,0.9,27.4,108,7,27.4
2529,411,1.3,29.1,360,6.8,27.4
2530,655,1.5,31.1,599,6.5,27.4
2531,691,1.4,33,801,6.3,27.4
2532,533,1.1,34.6,943,6.3,27.3
2533,493,0.8,35.6,1014,6.3,27.2
2534,786,0.4,35.8,1013,6.3,27.2
2535,621,0.4,34.7,894,6.4,27.1
2536,469,0.8,33,781,6.5,27.1
2537,237,1.1,31,533,6.6,27.1
2538,68,1.3,29.2,334,6.5,27.1
2539,0,1.4,27.8,97,6.5,27.1
2540,0,1.3,27.1,0,6.5,27.1
2541,0,1.2,26.8,0,6.5,27.1
2542,0,1.1,26.5,0,6.6,27.1
2543,0,1.1,26.3,0,6.8,27.1
2544,0,1,26.1,0,6.9,27
2545,0,0.7,25.8,0,6.9,27
2546,0,0.5,25.7,0,6.8,26.9
2547,0,0.5,25.5,0,6.8,26.9
2548,0,0.6,25.4,0,6.6,26.8
2549,0,0.8,25.2,0,6.4,26.7
2550,0,0.9,25.2,0,6.2,26.7
2551,17,1.3,25.4,0,5.9,26.8
2552,50,1.5,25.8,127,5.7,26.8
2553,74,1.6,26.6,348,5.7,26.9
2554,434,1.6,28,613,5.7,27
2555,669,1.5,29.2,755,5.7,27
2556,754,1.2,30.1,962,5.7,27
2557,698,0.9,30.5,971,5.7,27
2558,834,0.7,30.5,1013,5.6,27
2559,630,0.7,30.3,863,5.4,27
2560,499,0.7,29.8,710,5.2,27
2561,263,0.7,29.1,500,5.1,27.1
2562,70,0.6,27.9,302,5,27.1
2563,0,0.6,27,100,4.9,27.2
2564,0,0.6,26.5,0,5,27.2
2565,0,0.6,26.2,0,5.1,27.2
2566,0,0.6,25.8,0,5.2,27.3
2567,0,0.5,25.6,0,5.3,27.3
2568,0,0.5,25.4,0,5.4,27.2
2569,0,0.5,25.2,0,5.3,27.1
2570,0,0.4,25,0,5.3,27
2571,0,0.4,24.9,0,5.3,26.9
2572,0,0.2,24.9,0,5.4,26.9
2573,0,0.3,24.9,0,5.5,26.9
2574,0,0.7,24.7,0,5.6,26.9
2575,8,1.4,25.7,0,5.8,26.9
2576,32,1.8,27.2,125,5.9,27
2577,88,1.9,29.4,366,6,27.1
2578,304,1.6,31.6,603,5.9,27.1
2579,461,1.3,33.2,808,5.8,27.2
2580,441,1,34.3,949,5.5,27.2
2581,213,0.8,34.8,1021,5.3,27.2
2582,478,0.8,34.6,1018,5.2,27.3
2583,722,0.8,33.9,937,5.3,27.3
2584,539,0.9,33,786,5.3,27.3
2585,319,0.8,31.9,549,5.4,27.3
2586,55,0.6,30.3,306,5.5,27.2
2587,0,0.5,29.1,98,5.6,27.2
2588,0,0.5,28.3,0,5.7,27.2
2589,0,0.4,27.6,0,5.5,27.1
2590,0,0.4,27,0,5,27.2
2591,0,0.6,26.6,0,4.6,27.1
2592,0,0.8,26.2,0,4.6,27.1
2593,0,1,25.8,0,4.8,27
2594,0,1,25.2,0,5,26.9
2595,0,0.7,24.9,0,5.1,26.9
2596,0,0.3,24.6,0,5.4,26.9
2597,0,0.2,24.6,0,5.6,26.9
2598,0,0.4,24.6,0,5.9,27
2599,24,0.8,24.9,0,6,27.1
2600,112,1.2,25.5,93,6.1,27.2
2601,228,1.3,26.3,268,5.9,27.3
2602,328,1.3,27,529,5.6,27.4
2603,331,1.2,27.7,619,5.3,27.4
2604,509,1.2,28.3,769,5,27.5
2605,678,1.2,28.4,775,4.6,27.5
2606,611,1.3,28.4,789,4.2,27.5
2607,771,1.3,28.2,697,4.2,27.5
2608,440,1.2,28,594,4.3,27.4
2609,147,1,27.6,355,4.5,27.4
2610,23,0.6,26.8,280,4.7,27.4
2611,0,0.5,26.2,85,4.7,27.4
2612,0,0.6,26,0,4.7,27.4
2613,0,0.6,25.8,0,4.7,27.4
2614,0,0.5,25.7,0,4.8,27.4
2615,0,0.5,25.6,0,4.8,27.3
2616,0,0.4,25.6,0,4.9,27.3
2617,0,0.4,25.5,0,4.9,27.2
2618,0,0.6,25.1,0,4.9,27.2
2619,0,0.7,24.8,0,4.9,27.1
2620,0,0.9,24.7,0,4.9,27.1
2621,0,0.9,24.6,0,4.9,27.1
2622,0,1.1,24.7,0,5,27.1
2623,67,1.7,25.7,0,5.1,27.1
2624,202,2.1,27.2,122,5.2,27.2
2625,371,2.4,28.6,334,5.2,27.2
2626,508,2.4,30,574,5.2,27.3
2627,714,2.3,31.2,694,5.2,27.3
2628,742,2.1,32.1,833,5.2,27.3
2629,760,1.8,32.8,908,5.1,27.3
2630,666,1.5,33,880,5,27.3
2631,519,1.3,32.8,757,5,27.3
2632,280,1,32.1,703,4.8,27.2
2633,233,0.7,31.4,514,4.6,27.2
2634,58,0.4,30.2,276,4.7,27.3
2635,0,0.2,29.6,90,5,27.3
2636,0,0.4,28.9,0,5.3,27.2
2637,0,0.6,28,0,5.5,27.2
2638,0,0.7,27.4,0,5.6,27.2
2639,0,0.9,27,0,5.8,27.2
2640,0,0.9,26.7,0,6,27.1
2641,0,0.8,26.5,0,6.2,27.1
2642,0,0.6,26.2,0,6.4,27
2643,0,0.3,26,0,6.5,27
2644,0,0.1,26,0,6.7,27
2645,0,0.3,25.8,0,6.8,27.1
2646,0,0.4,25.6,0,6.9,27.2
2647,47,0.6,26.2,0,7,27.2
2648,266,0.9,26.9,84,7.1,27.3
2649,361,1,27.9,267,7.1,27.3
2650,480,1.3,29,391,7,27.4
2651,710,1.4,30.1,637,6.8,27.4
2652,754,1.5,31,753,6.5,27.4
2653,654,1.4,31.6,907,6.3,27.4
2654,718,1.2,31.8,912,6.2,27.4
2655,730,1,31.7,854,6.3,27.3
2656,512,0.9,31.3,766,6.4,27.3
2657,196,0.8,30.7,566,6.4,27.3
2658,64,0.5,29.5,317,6.6,27.4
2659,0,0.4,28.9,95,6.6,27.4
2660,0,0.3,28.5,0,6.6,27.4
2661,0,0.2,28.1,0,6.6,27.4
2662,0,0.1,27.7,0,6.6,27.4
2663,0,0.2,27.2,0,6.6,27.3
2664,0,0.5,26.7,0,6.6,27.2
2665,0,0.6,26.2,0,6.6,27.1
2666,0,0.5,25.8,0,6.6,27
2667,0,0.5,25.7,0,6.7,27
2668,0,0.1,25.5,0,6.7,26.9
2669,0,0.4,25.2,0,6.7,26.9
2670,0,0.6,25,0,6.6,27
2671,59,1.2,25.9,0,6.4,27
2672,229,1.8,27.4,133,6.2,27
2673,324,2.2,29.1,375,6,27.1
2674,657,2.2,31,614,5.8,27.1
2675,848,2,32.5,818,5.7,27.1
2676,945,1.7,33.6,935,5.7,27.1
2677,908,1.3,34.2,1022,5.7,27
2678,683,0.9,34.4,971,5.7,27
2679,680,0.6,34.1,943,5.7,26.9
2680,521,0.2,33.5,792,5.6,26.9
2681,292,0.2,32.7,569,5.5,26.9
2682,61,0.2,31.4,342,5.5,27
2683,0,0.4,30.4,102,5.6,27
2684,0,0.6,29.6,0,5.7,27
2685,0,0.9,28.8,0,5.8,27
2686,0,1.1,28,0,6,27.1
2687,0,1.2,27.4,0,6,27
2688,0,1.1,27,0,5.9,26.9
2689,0,1.1,26.6,0,5.7,26.8
2690,0,0.9,26.2,0,5.4,26.7
2691,0,0.6,25.9,0,5,26.6
2692,0,0.3,25.6,0,4.7,26.6
2693,0,0.2,25.5,0,4.6,26.5
2694,0,0.5,25.5,0,4.6,26.6
2695,39,1.2,26.4,0,4.6,26.6
2696,156,1.6,27.6,140,4.6,26.6
2697,413,1.9,28.9,354,4.6,26.7
2698,731,1.9,30.4,623,4.6,26.8
2699,863,1.6,31.7,821,4.6,26.9
2700,912,1.3,32.6,962,4.5,27
2701,893,1,33.1,1032,4.3,27
2702,735,0.8,33.1,919,4,27
2703,693,0.7,32.9,928,3.8,27
2704,514,0.6,32.4,780,3.6,27
2705,246,0.5,31.7,585,3.6,27
2706,56,0.4,30.5,277,3.8,27
2707,0,0.4,29.7,105,4,27
2708,0,0.5,28.9,0,4.2,27
2709,0,0.5,28.2,0,4.4,27
2710,0,0.7,27.6,0,4.6,27
2711,0,0.8,27,0,4.8,27
2712,0,0.8,26.6,0,4.9,26.9
2713,0,0.7,26.3,0,5,26.8
2714,0,0.5,26.1,0,5.1,26.7
2715,0,0.4,25.9,0,5.2,26.6
2716,0,0.4,25.7,0,5.2,26.5
2717,0,0.5,25.5,0,5.2,26.5
2718,0,0.6,25.4,0,5,26.5
2719,74,1.2,25.9,0,4.8,26.6
2720,289,1.7,27,136,4.6,26.7
2721,461,2,28.9,389,4.4,26.8
2722,732,2,30.9,628,4.1,26.9
2723,868,1.8,32.8,829,4,26.9
2724,959,1.4,34,970,4,26.9
2725,961,0.9,34.8,1017,4,26.9
2726,834,0.3,35.1,1035,4.1,26.9
2727,624,0.6,34.8,951,4.3,26.9
2728,287,1,34.2,799,4.4,26.9
2729,16,1,33.1,591,4.5,26.9
2730,6,0.9,31.1,348,4.5,27
2731,0,1.1,29.8,107,4.6,27
2732,0,1.2,29,0,4.7,27
2733,0,1.2,28.3,0,4.7,27
2734,0,1.3,27.8,0,4.8,27
2735,0,1.4,27.4,0,4.8,27
2736,0,1.3,27,0,4.7,26.9
2737,0,1,26.6,0,4.7,26.8
2738,0,0.7,26.3,0,4.6,26.7
2739,0,0.5,26.1,0,4.5,26.6
2740,0,0.4,25.9,0,4.5,26.5
2741,0,0.4,25.7,0,4.4,26.5
2742,0,0.5,25.5,0,4.4,26.5
2743,38,1,26,0,4.5,26.5
2744,240,1.2,26.9,98,4.8,26.6
2745,424,1.2,27.8,319,5,26.7
2746,230,1.1,29.2,549,5,26.7
2747,294,0.7,30.6,705,4.9,26.8
2748,174,0.3,31.5,830,4.6,26.8
2749,418,0.2,31.6,1026,4.3,26.8
2750,232,0.6,31.4,912,4,26.8
2751,367,0.8,31,842,3.7,26.8
2752,337,0.9,30.4,624,3.5,26.9
2753,168,0.8,29.6,398,3.5,27
2754,43,0.6,28.6,198,3.6,27.1
2755,0,0.5,27.8,53,3.9,27.2
2756,0,0.6,27.2,0,4.1,27.3
2757,0,0.8,26.8,0,4.4,27.3
2758,0,0.8,26.4,0,4.5,27.3
2759,0,0.9,26.1,0,4.7,27.3
2760,0,0.9,25.8,0,4.8,27.2
2761,0,0.9,25.5,0,4.8,27
2762,0,0.7,25.3,0,4.8,26.9
2763,0,0.4,25.2,0,5,26.8
2764,0,0.3,25.2,0,5.3,26.7
2765,0,0.2,25.2,0,5.4,26.8
2766,0,0.2,25.3,0,5.4,26.8
2767,10,0.6,26.2,0,5.2,26.9
2768,40,1.1,27.4,141,5,27
2769,61,1.5,28.5,382,4.7,27.1
2770,270,1.7,29.7,618,4.2,27.2
2771,328,1.7,31.1,749,3.9,27.2
2772,182,1.5,32,905,3.6,27.2
2773,335,1.3,32.6,989,3.3,27.2
2774,248,1,32.9,913,3,27.2
2775,346,0.8,32.8,915,2.9,27.2
2776,390,0.7,32.3,787,2.8,27.2
2777,114,0.6,31.3,555,3,27.2
2778,59,0.5,30.1,328,3.3,27.3
2779,0,0.2,29.4,103,3.7,27.4
2780,0,0.2,28.9,0,4.2,27.5
2781,0,0.4,28.2,0,4.7,27.5
2782,0,0.4,27.6,0,5.1,27.5
2783,0,0.5,27,0,5.6,27.5
2784,0,0.6,26.5,0,5.9,27.3
2785,0,0.7,26.2,0,6.1,27.2
2786,0,0.8,25.9,0,6,27.1
2787,0,0.8,25.7,0,5.9,27
2788,0,0.7,25.5,0,5.8,26.9
2789,0,0.6,25.3,0,5.7,26.9
2790,0,0.5,25.2,0,5.6,26.9
2791,105,0.6,25.9,0,5.6,27
2792,91,0.7,27.2,146,5.6,27.1
2793,421,0.6,28.7,336,5.6,27.2
2794,571,0.6,30,566,5.5,27.3
2795,427,0.7,30.7,776,5.3,27.4
2796,951,0.7,31.1,916,5,27.4
2797,698,0.6,31.4,871,4.6,27.3
2798,899,0.3,31.6,849,4.3,27.3
2799,554,0.2,31.6,850,4.2,27.3
2800,389,0.5,31.3,671,4.2,27.3
2801,31,0.5,30.6,519,4.4,27.4
2802,7,0.5,29.4,323,4.7,27.6
2803,0,0.5,28.4,85,5.1,27.6
2804,0,0.6,27.8,0,5.5,27.7
2805,0,0.6,27.4,0,5.8,27.7
2806,0,0.7,27.1,0,5.8,27.8
2807,0,0.7,26.9,0,5.8,27.9
2808,0,0.7,26.6,0,5.7,27.9
2809,0,0.7,26.4,0,5.7,27.8
2810,0,0.7,26.1,0,5.8,27.8
2811,0,0.7,25.9,0,5.8,27.7
2812,0,0.6,25.7,0,5.8,27.7
2813,0,0.4,25.6,0,5.8,27.6
2814,0,0.4,25.6,0,5.9,27.6
2815,103,0.7,26.6,0,6.1,27.6
2816,227,1.1,28.2,137,6.2,27.7
2817,571,1.6,29.8,371,6.1,27.8
2818,772,1.8,31,601,6,27.8
2819,901,1.7,32.1,777,5.7,27.8
2820,977,1.6,33.2,928,5.6,27.8
2821,976,1.6,34.2,847,5.7,27.7
2822,902,1.5,34.9,851,5.8,27.6
2823,758,1.4,35.2,659,6,27.6
2824,557,1.3,35,338,6.3,27.5
2825,289,1,34.1,342,6.5,27.5
2826,86,0.5,32.1,254,6.6,27.6
2827,0,0.5,31.1,92,6.7,27.7
2828,0,0.4,30.7,0,6.7,27.7
2829,0,0.3,30,0,6.7,27.8
2830,0,0.2,29.2,0,6.8,27.8
2831,0,0.4,28.6,0,6.9,27.8
2832,0,0.5,28,0,6.9,27.7
2833,0,0.6,27.5,0,6.8,27.7
2834,0,0.7,27,0,6.8,27.6
2835,0,0.7,26.5,0,6.8,27.5
2836,0,0.6,26.2,0,6.9,27.5
2837,0,0.6,26.1,0,7.1,27.4
2838,0,0.7,25.9,0,7.2,27.5
2839,72,1.3,27.4,0,7.5,27.6
2840,330,2,29.8,85,7.6,27.7
2841,568,2.3,32.4,230,7.6,27.8
2842,769,2.1,34.6,548,7.5,27.9
2843,930,1.7,36.2,433,7.2,28
2844,1001,1.2,37.1,876,6.9,28
2845,997,0.9,37.3,855,6.6,28
2846,906,0.8,37.2,980,6.3,28
2847,755,0.9,36.8,899,6.1,27.9
2848,551,0.9,36.2,754,6,27.9
2849,314,0.8,35.1,555,6,27.9
2850,86,0.6,32.8,275,6.1,27.9
2851,0,0.6,31.5,95,6.3,28
2852,0,0.5,31,0,6.6,28.1
2853,0,0.2,30.7,0,6.9,28.1
2854,0,0.4,30.1,0,7.1,28.1
2855,0,0.7,29.1,0,7.2,28
2856,0,0.7,28.4,0,7.1,27.9
2857,0,0.7,28,0,7.2,27.8
2858,0,0.5,27.6,0,7.3,27.7
2859,0,0.4,27.4,0,7.2,27.6
2860,0,0.2,27,0,7.1,27.5
2861,0,0.6,26.1,0,7,27.5
2862,0,0.9,25.7,0,7.1,27.5
2863,109,1.7,27.5,0,7.2,27.5
2864,346,2.2,30.3,124,7.2,27.6
2865,585,2.3,32.8,343,7.2,27.7
2866,785,2.1,35,484,7,27.7
2867,908,1.7,36.8,708,6.9,27.8
2868,977,1.4,38,797,6.6,27.8
2869,970,1.4,38.7,885,6.4,27.8
2870,884,1.4,38.8,873,6.1,27.8
2871,735,1.5,38.3,740,6,27.8
2872,532,1.6,37.5,582,6.1,27.8
2873,299,1.3,36.2,502,6.1,27.8
2874,78,0.8,33.6,218,6.2,27.8
2875,0,0.8,32.1,85,6.1,27.8
2876,0,0.8,31.4,0,6.1,27.8
2877,0,0.7,31,0,6.2,27.8
2878,0,0.7,30.5,0,6.2,27.8
2879,0,0.6,30,0,6.2,27.8
2880,0,0.5,29.2,0,6.1,27.7
2881,0,0.5,28.5,0,6,27.7
2882,0,0.5,28,0,6.2,27.7
2883,0,0.6,27.4,0,6.3,27.7
2884,0,0.8,26.7,0,6.5,27.7
2885,0,0.9,25.9,0,6.6,27.7
2886,0,1.1,25.6,0,6.6,27.6
2887,104,1.9,27.3,0,6.7,27.6
2888,338,2.6,29.9,121,6.8,27.5
2889,573,2.7,32.3,172,6.8,27.5
2890,772,2.3,34.5,301,6.8,27.6
2891,914,1.7,36.2,296,6.8,27.6
2892,983,1.3,37.4,411,6.7,27.7
2893,976,1.1,38.2,930,6.5,27.7
2894,890,1.3,38.5,968,6.2,27.7
2895,739,1.5,38.4,835,6,27.8
2896,535,1.7,37.4,738,5.8,27.8
2897,301,1.4,36,498,5.6,27.8
2898,79,0.8,33.2,272,5.5,27.8
2899,0,0.8,31.8,91,5.5,27.8
2900,0,0.7,31.3,0,5.6,27.8
2901,0,0.5,31.1,0,5.7,27.8
2902,0,0.3,31,0,5.8,27.8
2903,0,0.3,30.4,0,6,27.8
2904,0,0.3,29.6,0,6.1,27.7
2905,0,0.3,29.1,0,6.5,27.6
2906,0,0.3,28.6,0,7,27.6
2907,0,0.2,27.9,0,7.2,27.6
2908,0,0.3,27.5,0,6.9,27.6
2909,0,0.7,27.1,0,6.6,27.6
2910,0,0.9,26.7,0,6.5,27.6
2911,108,1.5,27.8,0,6.5,27.6
2912,340,2,29.5,60,6.4,27.7
2913,558,2.3,31.1,340,6.2,27.8
2914,774,2.2,32.4,573,6,27.8
2915,869,2,33.4,741,5.9,27.9
2916,946,1.6,33.8,868,5.7,27.9
2917,796,1.4,33.8,934,5.5,27.9
2918,870,1.3,33.4,844,5.3,27.9
2919,728,1.4,32.8,747,5,27.9
2920,519,1.5,32.1,744,4.9,27.9
2921,82,1.3,31.1,544,5.1,27.9
2922,23,1,29.8,314,5.4,27.9
2923,0,1,29,81,5.9,27.9
2924,0,1,28.5,0,6.2,27.8
2925,0,1,28.1,0,6.4,27.8
2926,0,1,27.8,0,6.6,27.8
2927,0,1,27.4,0,6.6,27.7
2928,0,0.9,27.1,0,6.5,27.7
2929,0,0.8,26.8,0,6.6,27.7
2930,0,0.5,26.5,0,6.6,27.6
2931,0,0.2,26.4,0,6.7,27.6
2932,0,0.2,26.4,0,6.6,27.6
2933,0,0.4,26.3,0,6.5,27.6
2934,0,0.6,26.3,0,6.6,27.7
2935,47,1.2,27.1,0,6.7,27.8
2936,184,1.6,28.4,103,6.8,27.9
2937,515,1.9,30.1,272,6.7,28
2938,651,2.1,32,432,6.6,27.9
2939,848,2.1,33.9,599,6.4,27.9
2940,866,2.1,35.1,721,6,27.8
2941,736,2,35.9,797,5.6,27.8
2942,872,1.8,36.2,504,5.3,27.8
2943,461,1.4,35.8,564,5.3,27.9
2944,486,1,35,344,5.4,27.9
2945,296,0.6,34,189,5.5,27.9
2946,53,0.4,32.4,203,5.4,27.9
2947,0,0.4,31.4,65,5.2,27.9
2948,0,0.5,30.7,0,5.1,27.9
2949,0,0.5,29.9,0,5.2,27.8
2950,0,0.6,29.2,0,5.5,27.8
2951,0,0.7,28.7,0,5.7,27.7
2952,0,0.8,28.3,0,5.6,27.7
2953,0,0.8,27.9,0,5.5,27.6
2954,0,0.7,27.6,0,5.5,27.6
2955,0,0.6,27.4,0,5.5,27.6
2956,0,0.5,27.1,0,5.8,27.6
2957,0,0.4,26.8,0,6.1,27.7
2958,0,0.3,26.7,0,6.3,27.8
2959,53,0.4,27.5,0,6.4,27.8
2960,311,1,28.8,86,6.3,27.9
2961,338,1.6,30.3,139,6.2,27.9
2962,551,1.9,31.7,370,6.2,27.9
2963,841,1.9,32.9,616,6.2,27.9
2964,785,1.8,34,822,6.3,27.9
2965,816,1.4,34.8,827,6.3,27.9
2966,561,0.7,34.8,794,6.1,27.9
2967,752,0.4,34.3,718,5.8,27.9
2968,551,1,33.5,492,5.8,27.9
2969,316,1.2,32.4,346,5.8,27.9
2970,44,1.2,30.7,214,5.9,27.9
2971,0,1.6,29.2,58,6,27.9
2972,0,1.8,28,0,6.2,27.9
2973,0,1.7,27.2,0,6.3,27.9
2974,0,1.3,26.7,0,6.2,27.9
2975,0,1,26.4,0,6.1,27.8
2976,0,0.9,26.3,0,6,27.8
2977,0,0.9,26.2,0,5.7,27.8
2978,0,1,26.2,0,5.4,27.7
2979,0,1,26.2,0,5.2,27.6
2980,0,0.8,26.1,0,5.3,27.6
2981,0,0.7,25.9,0,5.4,27.6
2982,0,0.8,25.8,0,5.4,27.6
2983,81,1.5,26.3,0,5.5,27.6
2984,328,1.9,27.3,33,5.6,27.6
2985,453,1.9,28.5,200,5.8,27.6
2986,653,1.5,29.7,419,5.9,27.6
2987,669,1.2,30.8,427,6.1,27.6
2988,601,1,31.4,514,6.3,27.7
2989,610,1.2,31.6,634,6.5,27.8
2990,844,1.4,31.7,758,6.6,27.8
2991,688,1.4,31.6,767,6.7,27.9
2992,497,1.4,31.3,720,6.8,27.9
2993,178,1.1,30.6,468,6.8,28
2994,44,0.6,29.3,276,6.9,28.1
2995,0,0.5,28.5,89,6.9,28.1
2996,0,0.5,28,0,6.7,28.1
2997,0,0.5,27.7,0,6.4,28.1
2998,0,0.6,27.4,0,6,28.1
2999,0,0.7,27.1,0,5.8,28
3000,0,0.8,26.8,0,5.7,28
3001,0,0.7,26.5,0,5.6,27.9
3002,0,0.6,26.2,0,5.6,27.8
3003,0,0.5,26,0,5.7,27.7
3004,0,0.4,25.9,0,5.8,27.7
3005,0,0.4,25.8,0,5.9,27.7
3006,0,0.3,25.8,0,6.2,27.6
3007,32,0.3,26.2,0,6.5,27.7
3008,122,0.4,26.9,12,6.7,27.7
3009,414,0.5,27.6,166,6.9,27.8
3010,556,0.9,28.2,280,6.8,27.9
3011,631,1.2,28.9,608,6.5,28
3012,644,1.4,29.5,891,6,28.1
3013,462,1.5,30.1,911,5.8,28.1
3014,789,1.4,30.5,930,5.8,28.1
3015,184,1.2,30.7,896,5.8,28.1
3016,32,0.9,30.6,751,5.8,28.2
3017,15,0.7,30,551,5.8,28.2
3018,6,0.4,28.9,321,5.7,28.2
3019,0,0.4,27.8,77,5.5,28.2
3020,0,0.5,27.3,0,5.3,28.1
3021,0,0.6,26.8,0,5.2,28.1
3022,0,0.7,26.3,0,5.1,28
3023,0,0.6,26,0,5.2,27.8
3024,0,0.5,26,0,5.3,27.7
3025,0,0.4,25.9,0,5.6,27.6
3026,0,0.4,25.7,0,6,27.6
3027,0,0.5,25.5,0,6.4,27.6
3028,0,0.4,25.3,0,6.7,27.6
3029,0,0.4,25.2,0,7,27.6
3030,0,0.3,25.2,0,7.1,27.6
3031,106,0.5,25.6,0,7.1,27.7
3032,213,0.5,26,65,7.1,27.7
3033,216,0.5,26.5,269,7.2,27.7
3034,293,0.9,27,459,7,27.8
3035,518,1.4,27.7,552,6.6,27.8
3036,247,1.8,28.4,894,6.1,27.9
3037,296,1.7,29,971,5.6,28
3038,524,1.6,29.7,874,5.2,28
3039,401,1.6,29.8,316,5,28
3040,220,1.6,29.6,600,4.9,28.1
3041,94,1.3,28.9,410,5,28.1
3042,26,0.7,27.5,134,5.2,28.1
3043,0,0.6,26.6,56,5.5,28.1
3044,0,0.6,26.2,0,5.6,28.1
3045,0,0.6,25.8,0,5.8,28.1
3046,0,0.6,25.6,0,6,28.1
3047,0,0.6,25.4,0,6.1,28.1
3048,0,0.5,25.5,0,6.2,28.1
3049,0,0.4,25.5,0,6.3,28
3050,0,0.4,25.2,0,6.4,27.9
3051,0,0.4,25,0,6.4,27.9
3052,0,0.4,24.8,0,6.5,27.8
3053,0,0.4,24.6,0,6.5,27.7
3054,0,0.5,24.6,0,6.5,27.7
3055,20,0.7,25.4,0,6.4,27.6
3056,132,0.8,26.7,50,6.3,27.6
3057,367,1.1,27.4,301,6.4,27.6
3058,335,1.2,27.7,598,6.4,27.7
3059,268,1.3,27.9,781,6.3,27.7
3060,353,1.3,28.2,907,6.2,27.7
3061,447,1.4,28.7,833,6,27.8
3062,542,1.6,28.8,813,5.7,27.8
3063,648,1.7,28.3,704,5.4,27.8
3064,354,1.5,27.5,580,5.3,27.8
3065,71,1.2,26.8,493,5.3,27.8
3066,5,0.8,26.2,298,5.4,27.9
3067,0,0.7,25.8,71,5.4,27.9
3068,0,0.7,25.6,0,5.5,28
3069,0,0.7,25.3,0,5.4,28
3070,0,0.6,25.1,0,5.3,28
3071,0,0.5,24.8,0,5.1,28
3072,0,0.5,24.6,0,4.9,27.9
3073,0,0.5,24.4,0,4.8,27.9
3074,0,0.5,24.3,0,4.8,27.9
3075,0,0.6,24.1,0,4.8,27.8
3076,0,0.6,24,0,4.9,27.8
3077,0,0.5,23.9,0,5.1,27.8
3078,0,0.5,24,0,5.3,27.8
3079,23,0.7,24.8,1,5.5,27.9
3080,233,0.9,25.7,139,5.6,27.9
3081,311,1.2,26.4,342,5.7,27.9
3082,409,1.4,27.1,597,5.8,27.9
3083,645,1.4,27.9,788,5.7,27.9
3084,623,1.5,28.4,822,5.4,27.9
3085,772,1.5,28.7,767,5.2,27.8
3086,549,1.5,28.8,671,5.2,27.7
3087,471,1.5,28.7,852,5.2,27.7
3088,448,1.3,28.4,612,5.4,27.7
3089,217,1.2,27.8,358,5.6,27.7
3090,30,0.7,26.7,144,5.8,27.7
3091,0,0.7,25.8,40,5.9,27.7
3092,0,0.7,25.4,0,5.9,27.7
3093,0,0.6,25.2,0,5.9,27.7
