T,FK-3kW,FX-400,FX-1000
5111,0.099,0.1109375,0.15
5112,0.099,0.1109375,0.15
5113,0.099,0.1109375,0.15
5114,0.099,0.100781,0.1326085
5115,0.099,0.100781,0.1326085
5116,0.099,0.1109375,0.15
5117,0.1435,0.1359375,0.1891305
5118,0.208,0.163281,0.2217395
5119,0.208,0.175,0.2717395
5120,0.2895,0.2015625,0.3282605
5121,0.2895,0.2015625,0.3282605
5122,0.2895,0.1875,0.3
5123,0.208,0.175,0.2717395
5124,0.208,0.175,0.2456525
5125,0.208,0.163281,0.2456525
5126,0.208,0.163281,0.2456525
5127,0.208,0.175,0.2456525
5128,0.208,0.175,0.2717395
5129,0.2895,0.1875,0.3
5130,0.2895,0.1875,0.3
5131,0.2895,0.2015625,0.3282605
5132,0.2895,0.2015625,0.3282605
5133,0.2895,0.2015625,0.3565215
5134,0.2895,0.2015625,0.3565215
5135,0.2895,0.2015625,0.3282605
5136,0.2895,0.1875,0.3
5137,0.208,0.175,0.2717395
5138,0.208,0.175,0.2717395
5139,0.208,0.163281,0.2456525
5140,0.208,0.163281,0.2456525
5141,0.208,0.175,0.2717395
5142,0.2895,0.2015625,0.3565215
5143,0.3715,0.228125,0.4173915
5144,0.4705,0.2414065,0.4978265
5145,0.4705,0.25625,0.530435
5146,0.4705,0.25625,0.5673915
5147,0.4705,0.2414065,0.4978265
5148,0.3715,0.228125,0.4478265
5149,0.3715,0.228125,0.4173915
5150,0.3715,0.215625,0.3847825
5151,0.2895,0.2015625,0.3565215
5152,0.2895,0.1875,0.3
5153,0.208,0.175,0.2717395
5154,0.208,0.163281,0.2217395
5155,0.208,0.150781,0.204348
5156,0.1435,0.1359375,0.204348
5157,0.208,0.150781,0.204348
5158,0.208,0.163281,0.2217395
5159,0.208,0.163281,0.2456525
5160,0.208,0.175,0.2717395
5161,0.2895,0.2015625,0.3282605
5162,0.3715,0.228125,0.4173915
5163,0.3715,0.2414065,0.4739135
5164,0.4705,0.2414065,0.4978265
5165,0.3715,0.2414065,0.4739135
5166,0.4705,0.2414065,0.4978265
5167,0.4705,0.2414065,0.4978265
5168,0.4705,0.25625,0.5673915
5169,0.4705,0.25625,0.5673915
5170,0.4705,0.2414065,0.4978265
5171,0.3715,0.215625,0.3847825
5172,0.2895,0.1875,0.3
5173,0.208,0.163281,0.2217395
5174,0.1435,0.1359375,0.204348
5175,0.1435,0.1359375,0.204348
5176,0.1435,0.1359375,0.1891305
5177,0.1435,0.121875,0.1695655
5178,0.099,0.1109375,0.15
5179,0.099,0.100781,0.1326085
5180,0.099,0.088281,0.121739
5181,0.099,0.088281,0.121739
5182,0.099,0.100781,0.1326085
5183,0.1435,0.121875,0.1695655
5184,0.1435,0.121875,0.1695655
5185,0.1435,0.121875,0.1695655
5186,0.1435,0.1359375,0.1891305
5187,0.208,0.150781,0.204348
5188,0.208,0.175,0.2456525
5189,0.2895,0.2015625,0.3282605
5190,0.3715,0.228125,0.4173915
5191,0.4705,0.2414065,0.4978265
5192,0.6275,0.270312,0.5956525
5193,0.6275,0.282812,0.6608695
5194,0.6275,0.2960935,0.6608695
5195,0.6275,0.282812,0.6608695
5196,0.4705,0.270312,0.5673915
5197,0.3715,0.2414065,0.4739135
5198,0.2895,0.215625,0.3847825
5199,0.2895,0.1875,0.3
5200,0.2895,0.1875,0.3
5201,0.208,0.175,0.2717395
5202,0.208,0.175,0.2717395
5203,0.208,0.175,0.2717395
5204,0.208,0.175,0.2717395
5205,0.208,0.175,0.2456525
5206,0.208,0.175,0.2456525
5207,0.2895,0.1875,0.3
5208,0.2895,0.2015625,0.3282605
5209,0.2895,0.2015625,0.3282605
5210,0.2895,0.2015625,0.3282605
5211,0.2895,0.2015625,0.3282605
5212,0.2895,0.2015625,0.3565215
5213,0.2895,0.215625,0.3847825
5214,0.2895,0.2015625,0.3565215
5215,0.2895,0.2015625,0.3565215
5216,0.2895,0.2015625,0.3282605
5217,0.2895,0.1875,0.3
5218,0.208,0.175,0.2717395
5219,0.208,0.163281,0.2456525
5220,0.208,0.150781,0.204348
5221,0.1435,0.1359375,0.1891305
5222,0.1435,0.121875,0.1695655
5223,0.099,0.1109375,0.15
5224,0.099,0.100781,0.1326085
5225,0.099,0.100781,0.1326085
5226,0.099,0.1109375,0.15
5227,0.1435,0.121875,0.1695655
5228,0.099,0.088281,0.121739
5229,0.058,0.050781,0.076087
5230,0.02,0.015625,0.047826
5231,0,0.004688,0.030435
5232,0,0.004688,0.021739
5233,0,0.004688,0.021739
5234,0,0.004688,0
5235,0,0.004688,0
5236,0,0.004688,0
5237,0,0.004688,0.021739
5238,0,0.009375,0.0369565
5239,0.0305,0.021094,0.052174
5240,0.058,0.050781,0.0652175
5241,0.099,0.088281,0.121739
5242,0.1435,0.1359375,0.1891305
5243,0.1435,0.1359375,0.204348
5244,0.1435,0.121875,0.1695655
5245,0.099,0.088281,0.121739
5246,0.058,0.074219,0.0913045
5247,0.058,0.050781,0.0652175
5248,0.0305,0.028125,0.058696
5249,0.0305,0.028125,0.052174
5250,0.0305,0.021094,0.052174
5251,0.0305,0.021094,0.052174
5252,0.02,0.015625,0.047826
5253,0,0.009375,0.0369565
5254,0,0.00625,0.030435
5255,0,0.009375,0.043478
5256,0.0305,0.021094,0.052174
5257,0.0305,0.028125,0.058696
5258,0.058,0.050781,0.076087
5259,0.058,0.074219,0.0913045
5260,0.099,0.074219,0.1086955
5261,0.099,0.088281,0.121739
5262,0.099,0.100781,0.1326085
5263,0.099,0.1109375,0.15
5264,0.1435,0.121875,0.1695655
5265,0.1435,0.121875,0.1695655
5266,0.099,0.1109375,0.15
5267,0.099,0.088281,0.1086955
5268,0.058,0.050781,0.0652175
5269,0.02,0.015625,0.047826
5270,0,0.004688,0.030435
5271,0,0.004688,0.021739
5272,0,0.004688,0.030435
5273,0.02,0.011719,0.043478
5274,0.0305,0.028125,0.052174
5275,0.058,0.050781,0.0652175
5276,0.058,0.074219,0.0913045
5277,0.099,0.074219,0.1086955
5278,0.099,0.088281,0.121739
5279,0.099,0.1109375,0.15
5280,0.1435,0.1359375,0.1891305
5281,0.208,0.163281,0.2456525
5282,0.2895,0.1875,0.3
5283,0.2895,0.2015625,0.3565215
5284,0.3715,0.228125,0.4173915
5285,0.3715,0.228125,0.4478265
5286,0.3715,0.2414065,0.4739135
5287,0.4705,0.2414065,0.4978265
5288,0.4705,0.25625,0.530435
5289,0.4705,0.25625,0.5673915
5290,0.4705,0.25625,0.5673915
5291,0.4705,0.2414065,0.4978265
5292,0.3715,0.228125,0.4478265
5293,0.2895,0.215625,0.3847825
5294,0.2895,0.2015625,0.3282605
5295,0.2895,0.1875,0.3
5296,0.2895,0.1875,0.3
5297,0.2895,0.1875,0.3
5298,0.2895,0.1875,0.3
5299,0.2895,0.1875,0.3
5300,0.2895,0.1875,0.3
5301,0.2895,0.1875,0.3
5302,0.2895,0.1875,0.3
5303,0.2895,0.1875,0.3
5304,0.2895,0.1875,0.3
5305,0.2895,0.2015625,0.3565215
5306,0.3715,0.228125,0.4173915
5307,0.4705,0.25625,0.530435
5308,0.6275,0.282812,0.626087
5309,0.6275,0.3125,0.6934785
5310,0.815,0.3125,0.726087
5311,0.815,0.3125,0.726087
5312,0.6275,0.3125,0.6934785
5313,0.6275,0.282812,0.6608695
5314,0.6275,0.270312,0.5956525
5315,0.4705,0.25625,0.530435
5316,0.3715,0.2414065,0.4739135
5317,0.3715,0.215625,0.3847825
5318,0.2895,0.2015625,0.3565215
5319,0.2895,0.1875,0.3
5320,0.2895,0.1875,0.3
5321,0.2895,0.1875,0.3
5322,0.2895,0.2015625,0.3282605
5323,0.2895,0.215625,0.3847825
5324,0.3715,0.228125,0.4478265
5325,0.4705,0.2414065,0.4978265
5326,0.4705,0.270312,0.5673915
5327,0.6275,0.282812,0.6608695
5328,0.6275,0.282812,0.6608695
5329,0.6275,0.282812,0.6608695
5330,0.6275,0.282812,0.6608695
5331,0.6275,0.282812,0.6608695
5332,0.6275,0.282812,0.6608695
5333,0.6275,0.2960935,0.6608695
5334,0.6275,0.3125,0.6934785
5335,0.815,0.3125,0.726087
5336,0.815,0.3125,0.726087
5337,0.815,0.3125,0.726087
5338,0.815,0.3125,0.726087
5339,0.815,0.3125,0.726087
5340,0.6275,0.2960935,0.6608695
5341,0.6275,0.282812,0.6608695
5342,0.6275,0.282812,0.6608695
5343,0.6275,0.3125,0.6934785
5344,0.815,0.3125,0.726087
5345,0.815,0.3125,0.726087
5346,0.815,0.3125,0.726087
5347,0.6275,0.3125,0.6934785
5348,0.6275,0.3125,0.6934785
5349,0.6275,0.3125,0.6934785
5350,0.6275,0.3125,0.6934785
5351,0.815,0.3125,0.726087
5352,0.815,0.3125,0.726087
5353,0.815,0.3125,0.726087
5354,0.815,0.3125,0.726087
5355,0.815,0.3125,0.726087
5356,0.815,0.3289065,0.7565215
5357,0.992,0.3414065,0.7869565
5358,0.992,0.3414065,0.8195655
5359,0.992,0.3539065,0.85
5360,0.992,0.3539065,0.85
5361,0.992,0.3539065,0.8195655
5362,0.992,0.3414065,0.7869565
5363,0.815,0.3125,0.726087
5364,0.6275,0.282812,0.626087
5365,0.4705,0.25625,0.530435
5366,0.3715,0.228125,0.4478265
5367,0.2895,0.215625,0.3847825
5368,0.2895,0.2015625,0.3282605
5369,0.2895,0.2015625,0.3282605
5370,0.2895,0.2015625,0.3282605
5371,0.2895,0.215625,0.3847825
5372,0.3715,0.215625,0.3847825
5373,0.3715,0.228125,0.4173915
5374,0.3715,0.228125,0.4173915
5375,0.3715,0.2414065,0.4739135
5376,0.4705,0.25625,0.530435
5377,0.4705,0.25625,0.5673915
5378,0.6275,0.270312,0.5956525
5379,0.6275,0.282812,0.6608695
5380,0.6275,0.3125,0.6934785
5381,0.815,0.3125,0.726087
5382,0.815,0.3125,0.726087
5383,0.815,0.3125,0.726087
5384,0.815,0.3125,0.726087
5385,0.6275,0.3125,0.6934785
5386,0.6275,0.282812,0.6608695
5387,0.6275,0.270312,0.5956525
5388,0.4705,0.25625,0.530435
5389,0.3715,0.228125,0.4478265
5390,0.2895,0.215625,0.3847825
5391,0.2895,0.2015625,0.3565215
5392,0.2895,0.2015625,0.3282605
5393,0.2895,0.1875,0.3
5394,0.2895,0.2015625,0.3282605
5395,0.2895,0.2015625,0.3565215
5396,0.3715,0.228125,0.4173915
5397,0.3715,0.2414065,0.4739135
5398,0.4705,0.25625,0.5673915
5399,0.6275,0.270312,0.5956525
5400,0.6275,0.282812,0.626087
5401,0.6275,0.2960935,0.6608695
5402,0.815,0.3125,0.726087
5403,0.815,0.3289065,0.7869565
5404,0.992,0.3414065,0.8195655
5405,0.992,0.3539065,0.8195655
5406,0.992,0.3539065,0.8195655
5407,0.992,0.3539065,0.8195655
5408,0.992,0.3414065,0.7869565
5409,0.815,0.3289065,0.7565215
5410,0.815,0.3125,0.726087
5411,0.6275,0.282812,0.626087
5412,0.4705,0.25625,0.5673915
5413,0.3715,0.2414065,0.4739135
5414,0.3715,0.215625,0.3847825
5415,0.2895,0.2015625,0.3565215
5416,0.2895,0.1875,0.3
5417,0.208,0.175,0.2456525
5418,0.208,0.163281,0.2456525
5419,0.208,0.175,0.2456525
5420,0.2895,0.1875,0.3
5421,0.3715,0.228125,0.4173915
5422,0.4705,0.2414065,0.4978265
5423,0.4705,0.25625,0.5673915
5424,0.4705,0.270312,0.5673915
5425,0.6275,0.270312,0.5956525
5426,0.6275,0.2960935,0.6608695
5427,0.815,0.3125,0.726087
5428,0.815,0.3125,0.726087
5429,0.815,0.3125,0.726087
5430,0.6275,0.3125,0.6934785
5431,0.6275,0.282812,0.6608695
5432,0.6275,0.282812,0.626087
5433,0.6275,0.270312,0.5956525
5434,0.4705,0.25625,0.5673915
5435,0.3715,0.228125,0.4478265
5436,0.208,0.175,0.2717395
5437,0.1435,0.1359375,0.1891305
5438,0.099,0.1109375,0.15
5439,0.1435,0.121875,0.1695655
5440,0.1435,0.1359375,0.204348
5441,0.1435,0.1359375,0.1891305
5442,0.099,0.074219,0.1086955
5443,0.0305,0.028125,0.058696
5444,0.02,0.015625,0.047826
5445,0,0.009375,0.043478
5446,0,0.004688,0.030435
5447,0,0.00625,0.0369565
5448,0.02,0.011719,0.043478
5449,0.0305,0.028125,0.058696
5450,0.099,0.100781,0.1326085
5451,0.208,0.175,0.2456525
5452,0.2895,0.2015625,0.3282605
5453,0.2895,0.1875,0.3
5454,0.208,0.175,0.2456525
5455,0.208,0.175,0.2456525
5456,0.2895,0.2015625,0.3282605
5457,0.2895,0.2015625,0.3282605
5458,0.208,0.175,0.2717395
5459,0.208,0.163281,0.2217395
5460,0.1435,0.1359375,0.204348
5461,0.1435,0.121875,0.1695655
5462,0.099,0.088281,0.121739
5463,0.099,0.074219,0.1086955
5464,0.099,0.074219,0.1086955
5465,0.099,0.088281,0.1086955
5466,0.099,0.074219,0.1086955
5467,0.099,0.074219,0.1086955
5468,0.099,0.088281,0.121739
5469,0.1435,0.121875,0.1695655
5470,0.208,0.150781,0.204348
5471,0.2895,0.1875,0.3
5472,0.3715,0.228125,0.4478265
5473,0.4705,0.25625,0.5673915
5474,0.6275,0.270312,0.5956525
5475,0.4705,0.25625,0.5673915
5476,0.4705,0.2414065,0.4978265
5477,0.4705,0.2414065,0.4978265
5478,0.4705,0.2414065,0.4978265
5479,0.3715,0.2414065,0.4739135
5480,0.3715,0.228125,0.4173915
5481,0.2895,0.2015625,0.3565215
5482,0.2895,0.1875,0.3
5483,0.208,0.163281,0.2217395
5484,0.1435,0.121875,0.1695655
5485,0.099,0.088281,0.121739
5486,0.058,0.050781,0.076087
5487,0.0305,0.028125,0.058696
5488,0.02,0.015625,0.047826
5489,0.02,0.011719,0.043478
5490,0.02,0.015625,0.047826
5491,0.0305,0.039062,0.0652175
5492,0.099,0.100781,0.1326085
5493,0.208,0.163281,0.2456525
5494,0.2895,0.2015625,0.3565215
5495,0.3715,0.215625,0.3847825
5496,0.2895,0.2015625,0.3282605
5497,0.2895,0.1875,0.3
5498,0.208,0.175,0.2717395
5499,0.208,0.175,0.2456525
5500,0.208,0.175,0.2717395
5501,0.2895,0.1875,0.3
5502,0.2895,0.2015625,0.3282605
5503,0.3715,0.215625,0.3847825
5504,0.4705,0.2414065,0.4978265
5505,0.6275,0.282812,0.626087
5506,0.6275,0.3125,0.6934785
5507,0.6275,0.282812,0.6608695
5508,0.4705,0.25625,0.530435
5509,0.2895,0.215625,0.3847825
5510,0.208,0.175,0.2717395
5511,0.208,0.163281,0.2456525
5512,0.208,0.175,0.2456525
5513,0.208,0.175,0.2717395
5514,0.2895,0.1875,0.3
5515,0.2895,0.1875,0.3
5516,0.2895,0.1875,0.3
5517,0.208,0.163281,0.2456525
5518,0.208,0.150781,0.204348
5519,0.1435,0.1359375,0.204348
5520,0.208,0.150781,0.204348
5521,0.208,0.163281,0.2456525
5522,0.2895,0.1875,0.3
5523,0.2895,0.2015625,0.3282605
5524,0.3715,0.215625,0.3847825
5525,0.3715,0.215625,0.3847825
5526,0.2895,0.1875,0.3
5527,0.208,0.175,0.2717395
5528,0.2895,0.1875,0.3
5529,0.2895,0.1875,0.3
5530,0.2895,0.1875,0.3
5531,0.2895,0.1875,0.3
5532,0.2895,0.1875,0.3
5533,0.208,0.163281,0.2456525
5534,0.208,0.150781,0.204348
5535,0.1435,0.1359375,0.204348
5536,0.1435,0.1359375,0.204348
5537,0.1435,0.1359375,0.204348
5538,0.208,0.150781,0.204348
5539,0.208,0.163281,0.2217395
5540,0.208,0.163281,0.2217395
5541,0.208,0.163281,0.2217395
5542,0.208,0.163281,0.2456525
5543,0.208,0.175,0.2717395
5544,0.2895,0.2015625,0.3282605
5545,0.2895,0.215625,0.3847825
5546,0.3715,0.215625,0.3847825
5547,0.2895,0.215625,0.3847825
5548,0.2895,0.1875,0.3
5549,0.208,0.175,0.2717395
5550,0.208,0.175,0.2456525
5551,0.208,0.175,0.2717395
5552,0.2895,0.1875,0.3
5553,0.2895,0.2015625,0.3282605
5554,0.2895,0.2015625,0.3282605
5555,0.2895,0.1875,0.3
5556,0.208,0.175,0.2717395
5557,0.208,0.163281,0.2217395
5558,0.1435,0.1359375,0.1891305
5559,0.099,0.1109375,0.15
5560,0.099,0.088281,0.1086955
5561,0.099,0.074219,0.1086955
5562,0.099,0.088281,0.121739
5563,0.1435,0.121875,0.1695655
5564,0.208,0.150781,0.204348
5565,0.208,0.175,0.2456525
5566,0.2895,0.1875,0.3
5567,0.2895,0.2015625,0.3565215
5568,0.2895,0.215625,0.3847825
5569,0.3715,0.215625,0.3847825
5570,0.3715,0.228125,0.4173915
5571,0.3715,0.2414065,0.4739135
5572,0.4705,0.2414065,0.4978265
5573,0.4705,0.25625,0.530435
5574,0.4705,0.25625,0.530435
5575,0.4705,0.270312,0.5673915
5576,0.6275,0.270312,0.5956525
5577,0.6275,0.282812,0.626087
5578,0.4705,0.25625,0.5673915
5579,0.3715,0.2414065,0.4739135
5580,0.3715,0.215625,0.3847825
5581,0.2895,0.2015625,0.3282605
5582,0.2895,0.1875,0.3
5583,0.2895,0.1875,0.3
5584,0.2895,0.1875,0.3
5585,0.2895,0.1875,0.3
5586,0.2895,0.1875,0.3
5587,0.2895,0.1875,0.3
5588,0.2895,0.1875,0.3
5589,0.2895,0.2015625,0.3565215
5590,0.3715,0.215625,0.3847825
5591,0.3715,0.228125,0.4173915
5592,0.3715,0.228125,0.4173915
5593,0.3715,0.228125,0.4173915
5594,0.3715,0.228125,0.4478265
5595,0.3715,0.2414065,0.4739135
5596,0.3715,0.2414065,0.4739135
5597,0.3715,0.228125,0.4478265
5598,0.3715,0.228125,0.4173915
5599,0.3715,0.215625,0.3847825
5600,0.2895,0.2015625,0.3565215
5601,0.2895,0.2015625,0.3282605
5602,0.2895,0.2015625,0.3282605
5603,0.2895,0.2015625,0.3282605
5604,0.2895,0.1875,0.3
5605,0.2895,0.1875,0.3
5606,0.208,0.175,0.2717395
5607,0.208,0.175,0.2717395
5608,0.208,0.175,0.2456525
5609,0.208,0.175,0.2456525
5610,0.208,0.175,0.2717395
5611,0.208,0.175,0.2717395
5612,0.2895,0.1875,0.3
5613,0.2895,0.2015625,0.3282605
5614,0.2895,0.2015625,0.3282605
5615,0.2895,0.2015625,0.3282605
5616,0.2895,0.1875,0.3
5617,0.208,0.175,0.2717395
5618,0.208,0.175,0.2456525
5619,0.208,0.163281,0.2456525
5620,0.208,0.163281,0.2456525
5621,0.208,0.163281,0.2456525
5622,0.208,0.163281,0.2456525
5623,0.208,0.163281,0.2456525
5624,0.208,0.163281,0.2456525
5625,0.208,0.150781,0.204348
5626,0.1435,0.1359375,0.204348
5627,0.1435,0.1359375,0.1891305
5628,0.1435,0.121875,0.1695655
5629,0.1435,0.121875,0.1695655
5630,0.099,0.1109375,0.15
5631,0.099,0.1109375,0.15
5632,0.099,0.1109375,0.15
5633,0.099,0.100781,0.1326085
5634,0.099,0.100781,0.1326085
5635,0.099,0.1109375,0.15
5636,0.1435,0.121875,0.1695655
5637,0.1435,0.1359375,0.1891305
5638,0.208,0.150781,0.204348
5639,0.208,0.175,0.2717395
5640,0.2895,0.2015625,0.3282605
5641,0.2895,0.215625,0.3847825
5642,0.2895,0.215625,0.3847825
5643,0.2895,0.2015625,0.3565215
5644,0.2895,0.2015625,0.3565215
5645,0.2895,0.2015625,0.3565215
5646,0.2895,0.215625,0.3847825
5647,0.2895,0.215625,0.3847825
5648,0.3715,0.215625,0.3847825
5649,0.2895,0.215625,0.3847825
5650,0.2895,0.2015625,0.3565215
5651,0.2895,0.1875,0.3
5652,0.208,0.163281,0.2217395
5653,0.1435,0.121875,0.1695655
5654,0.099,0.1109375,0.15
5655,0.099,0.100781,0.1326085
5656,0.099,0.1109375,0.15
5657,0.1435,0.121875,0.1695655
5658,0.1435,0.1359375,0.204348
5659,0.208,0.150781,0.204348
5660,0.208,0.163281,0.2217395
5661,0.208,0.163281,0.2456525
5662,0.208,0.175,0.2456525
5663,0.2895,0.1875,0.3
5664,0.2895,0.1875,0.3
5665,0.2895,0.2015625,0.3282605
5666,0.2895,0.2015625,0.3282605
5667,0.2895,0.2015625,0.3282605
5668,0.2895,0.2015625,0.3565215
5669,0.3715,0.215625,0.3847825
5670,0.3715,0.228125,0.4478265
5671,0.3715,0.2414065,0.4739135
5672,0.4705,0.2414065,0.4978265
5673,0.4705,0.2414065,0.4978265
5674,0.3715,0.2414065,0.4739135
5675,0.3715,0.2414065,0.4739135
5676,0.4705,0.2414065,0.4978265
5677,0.4705,0.25625,0.530435
5678,0.4705,0.25625,0.530435
5679,0.3715,0.2414065,0.4739135
5680,0.3715,0.228125,0.4478265
5681,0.2895,0.215625,0.3847825
5682,0.2895,0.1875,0.3
5683,0.2895,0.1875,0.3
5684,0.2895,0.1875,0.3
5685,0.2895,0.1875,0.3
5686,0.2895,0.2015625,0.3282605
5687,0.2895,0.2015625,0.3565215
5688,0.3715,0.215625,0.3847825
5689,0.3715,0.2414065,0.4739135
5690,0.4705,0.270312,0.5673915
5691,0.6275,0.282812,0.6608695
5692,0.815,0.3125,0.726087
5693,0.815,0.3289065,0.7565215
5694,0.815,0.3289065,0.7869565
5695,0.992,0.3414065,0.7869565
5696,0.992,0.3414065,0.7869565
5697,0.992,0.3414065,0.7869565
5698,0.815,0.3289065,0.7869565
5699,0.815,0.3125,0.726087
5700,0.6275,0.3125,0.6934785
5701,0.6275,0.282812,0.626087
5702,0.4705,0.25625,0.5673915
5703,0.3715,0.228125,0.4478265
5704,0.3715,0.215625,0.3847825
5705,0.2895,0.2015625,0.3565215
5706,0.2895,0.2015625,0.3565215
5707,0.2895,0.215625,0.3847825
5708,0.3715,0.228125,0.4173915
5709,0.4705,0.2414065,0.4978265
5710,0.4705,0.25625,0.5673915
5711,0.6275,0.270312,0.5956525
5712,0.6275,0.282812,0.626087
5713,0.6275,0.282812,0.6608695
5714,0.6275,0.2960935,0.6608695
5715,0.815,0.3125,0.726087
5716,0.815,0.3125,0.726087
5717,0.815,0.3289065,0.7869565
5718,0.992,0.3414065,0.7869565
5719,0.815,0.3289065,0.7869565
5720,0.815,0.3289065,0.7565215
5721,0.815,0.3289065,0.7565215
5722,0.815,0.3125,0.726087
5723,0.815,0.3125,0.726087
5724,0.6275,0.2960935,0.6608695
5725,0.6275,0.270312,0.5956525
5726,0.4705,0.25625,0.5673915
5727,0.4705,0.2414065,0.4978265
5728,0.4705,0.2414065,0.4978265
5729,0.4705,0.25625,0.5673915
5730,0.6275,0.282812,0.626087
5731,0.6275,0.3125,0.6934785
5732,0.815,0.3289065,0.7565215
5733,0.815,0.3289065,0.7869565
5734,0.992,0.3414065,0.8195655
5735,0.992,0.3414065,0.7869565
5736,0.815,0.3289065,0.7565215
5737,0.815,0.3125,0.726087
5738,0.6275,0.282812,0.6608695
5739,0.4705,0.270312,0.5673915
5740,0.4705,0.25625,0.5673915
5741,0.4705,0.25625,0.530435
5742,0.4705,0.270312,0.5673915
5743,0.6275,0.282812,0.626087
5744,0.6275,0.2960935,0.6608695
5745,0.815,0.3125,0.726087
5746,0.815,0.3125,0.726087
5747,0.815,0.3289065,0.7565215
5748,0.815,0.3289065,0.7565215
5749,0.815,0.3125,0.726087
5750,0.6275,0.2960935,0.6608695
5751,0.6275,0.282812,0.626087
5752,0.6275,0.270312,0.5956525
5753,0.4705,0.270312,0.5673915
5754,0.4705,0.25625,0.5673915
5755,0.4705,0.25625,0.5673915
5756,0.4705,0.25625,0.5673915
5757,0.4705,0.25625,0.5673915
5758,0.4705,0.25625,0.5673915
5759,0.4705,0.25625,0.5673915
5760,0.4705,0.2414065,0.4978265
5761,0.3715,0.228125,0.4478265
5762,0.3715,0.215625,0.3847825
5763,0.2895,0.2015625,0.3565215
5764,0.2895,0.215625,0.3847825
5765,0.3715,0.228125,0.4173915
5766,0.4705,0.2414065,0.4978265
5767,0.4705,0.25625,0.5673915
5768,0.4705,0.270312,0.5673915
5769,0.4705,0.25625,0.5673915
5770,0.4705,0.25625,0.530435
5771,0.3715,0.2414065,0.4739135
5772,0.3715,0.228125,0.4173915
5773,0.2895,0.2015625,0.3565215
5774,0.2895,0.2015625,0.3282605
5775,0.2895,0.1875,0.3
5776,0.208,0.175,0.2717395
5777,0.208,0.175,0.2456525
5778,0.208,0.175,0.2717395
5779,0.208,0.175,0.2717395
5780,0.208,0.175,0.2717395
5781,0.2895,0.1875,0.3
5782,0.208,0.175,0.2717395
5783,0.208,0.175,0.2717395
5784,0.208,0.175,0.2456525
5785,0.208,0.163281,0.2456525
5786,0.208,0.163281,0.2217395
5787,0.208,0.150781,0.204348
5788,0.1435,0.1359375,0.1891305
5789,0.1435,0.121875,0.1695655
5790,0.099,0.1109375,0.15
5791,0.099,0.100781,0.1326085
5792,0.099,0.100781,0.1326085
5793,0.099,0.100781,0.1326085
5794,0.099,0.088281,0.121739
5795,0.099,0.088281,0.1086955
5796,0.058,0.074219,0.0913045
5797,0.058,0.050781,0.076087
5798,0.058,0.050781,0.0652175
5799,0.058,0.050781,0.0652175
5800,0.058,0.050781,0.076087
5801,0.058,0.074219,0.0913045
5802,0.099,0.088281,0.1086955
5803,0.099,0.100781,0.1326085
5804,0.099,0.1109375,0.15
5805,0.1435,0.121875,0.1695655
5806,0.1435,0.121875,0.1695655
5807,0.1435,0.1359375,0.1891305
5808,0.1435,0.1359375,0.1891305
5809,0.1435,0.1359375,0.204348
5810,0.1435,0.1359375,0.204348
5811,0.1435,0.1359375,0.204348
5812,0.1435,0.1359375,0.1891305
5813,0.1435,0.121875,0.1695655
5814,0.099,0.100781,0.1326085
5815,0.099,0.088281,0.1086955
5816,0.058,0.074219,0.0913045
5817,0.058,0.050781,0.076087
5818,0.058,0.050781,0.0652175
5819,0.0305,0.028125,0.058696
5820,0.0305,0.028125,0.058696
5821,0.0305,0.028125,0.058696
5822,0.0305,0.028125,0.058696
5823,0.0305,0.028125,0.058696
5824,0.0305,0.028125,0.058696
5825,0.0305,0.028125,0.058696
5826,0.0305,0.021094,0.052174
5827,0.02,0.015625,0.047826
5828,0.0305,0.021094,0.052174
5829,0.0305,0.028125,0.058696
