T,Sunergy-370W,Luxen-450W
4016,0.031087902,0.037898649
4017,0.081149098,0.09906533
4018,0.103128019,0.125987733
4019,0.219614467,0.269308257
4020,0.228036889,0.279755408
4021,0.243089967,0.298382907
4022,0.240912519,0.295688793
4023,0.258470647,0.317425322
4024,0.223711559,0.274398721
4025,0.155243517,0.189985189
4026,0.080034409,0.097713935
4027,0,0
4028,0,0
4029,0,0
4030,0,0
4031,0,0
4032,0,0
4033,0,0
4034,0,0
4035,0,0
4036,0,0
4037,0,0
4038,0,0
4039,0,0
4040,0.031622963,0.038549685
4041,0.096363535,0.117679765
4042,0.083596851,0.102059344
4043,0.21184659,0.259643617
4044,0.242227628,0.297208236
4045,0.143507953,0.175536938
4046,0.292809987,0.36005915
4047,0.239121465,0.293511179
4048,0.225258366,0.276370424
4049,0.163259817,0.199871825
4050,0.087661726,0.107059775
4051,0,0
4052,0,0
4053,0,0
4054,0,0
4055,0,0
4056,0,0
4057,0,0
4058,0,0
4059,0,0
4060,0,0
4061,0,0
4062,0,0
4063,0,0
4064,0.032392396,0.039490931
4065,0.09008823,0.110000881
4066,0.156662457,0.191658881
4067,0.161527406,0.197654219
4068,0.185537394,0.227209742
4069,0.267915682,0.328989606
4070,0.209365303,0.256594242
4071,0.134964872,0.165021754
4072,0.200537127,0.245708654
4073,0.144744743,0.177023814
4074,0.067661082,0.08256368
4075,0,0
4076,0,0
4077,0,0
4078,0,0
4079,0,0
4080,0,0
4081,0,0
4082,0,0
4083,0,0
4084,0,0
4085,0,0
4086,0,0
4087,0,0
4088,0.013726037,0.016724616
4089,0.073391386,0.089568705
4090,0.154879255,0.189462969
4091,0.203168989,0.248941453
4092,0.10397906,0.127024602
4093,0.177413109,0.217217788
4094,0.164245595,0.201018163
4095,0.198780203,0.243558457
4096,0.162599875,0.199005582
4097,0.106529739,0.130151382
4098,0.033971898,0.041419214
4099,0,0
4100,0,0
4101,0,0
4102,0,0
4103,0,0
4104,0,0
4105,0,0
4106,0,0
4107,0,0
4108,0,0
4109,0,0
4110,0,0
4111,0,0
4112,0.020108175,0.024510377
4113,0.088021263,0.107505966
4114,0.100988769,0.123398743
4115,0.173812197,0.212877794
4116,0.166843031,0.204278831
4117,0.189479719,0.232144618
4118,0.219812236,0.269573957
4119,0.222638429,0.273064398
4120,0.192873674,0.236306846
4121,0.120549586,0.147343776
4122,0.054013655,0.065889932
4123,0,0
4124,0,0
4125,0,0
4126,0,0
4127,0,0
4128,0,0
4129,0,0
4130,0,0
4131,0,0
4132,0,0
4133,0,0
4134,0,0
4135,0,0
4136,0.019622145,0.023911759
4137,0.055040283,0.067134296
4138,0.130787552,0.159857422
4139,0.204265947,0.250224447
4140,0.263047912,0.322877426
4141,0.286555927,0.352074527
4142,0.234982501,0.288227777
4143,0.248915307,0.305508244
4144,0.209063968,0.256252625
4145,0.148109997,0.181166841
4146,0.051440124,0.062739764
4147,0,0
4148,0,0
4149,0,0
4150,0,0
4151,0,0
4152,0,0
4153,0,0
4154,0,0
4155,0,0
4156,0,0
4157,0,0
4158,0,0
4159,0,0
4160,0.028743216,0.035029441
4161,0.088544052,0.108079125
4162,0.161947992,0.19809051
4163,0.217487852,0.266476772
4164,0.262697905,0.322328439
4165,0.289657105,0.355722107
4166,0.286725629,0.352140572
4167,0.236533827,0.29005429
4168,0.171128696,0.209433521
4169,0.139029785,0.169997626
4170,0.07623326,0.093046142
4171,0,0
4172,0,0
4173,0,0
4174,0,0
4175,0,0
4176,0,0
4177,0,0
4178,0,0
4179,0,0
4180,0,0
4181,0,0
4182,0,0
4183,0,0
4184,0.034302478,0.041815583
4185,0.070728413,0.086308983
4186,0.130495107,0.15953969
4187,0.231159149,0.283594463
4188,0.222782386,0.273246475
4189,0.19708994,0.24152596
4190,0.206678602,0.253361801
4191,0.256243012,0.314691264
4192,0.225871284,0.27707994
4193,0.15637766,0.191374787
4194,0.083694145,0.102181811
4195,0,0
4196,0,0
4197,0,0
4198,0,0
4199,0,0
4200,0,0
4201,0,0
4202,0,0
4203,0,0
4204,0,0
4205,0,0
4206,0,0
4207,0,0
4208,0.022325513,0.027205926
4209,0.094675338,0.115602093
4210,0.113501505,0.138676025
4211,0.220862792,0.270796815
4212,0.254132924,0.311997488
4213,0.275503245,0.338557987
4214,0.204630104,0.25082956
4215,0.069701756,0.085065562
4216,0.021193689,0.025827245
4217,0.016779291,0.020445083
4218,0.005404726,0.006583102
4219,0,0
4220,0,0
4221,0,0
4222,0,0
4223,0,0
4224,0,0
4225,0,0
4226,0,0
4227,0,0
4228,0,0
4229,0,0
4230,0,0
4231,0,0
4232,0.011062224,0.013476778
4233,0.023268252,0.028356867
4234,0.056876558,0.069375842
4235,0.093901235,0.114658627
4236,0.070832021,0.086439217
4237,0.165519454,0.202528328
4238,0.18809962,0.230313541
4239,0.130811663,0.159901546
4240,0.105468715,0.128834189
4241,0.071910593,0.087760648
4242,0.030296398,0.036932968
4243,0,0
4244,0,0
4245,0,0
4246,0,0
4247,0,0
4248,0,0
4249,0,0
4250,0,0
4251,0,0
4252,0,0
4253,0,0
4254,0,0
4255,0,0
4256,0.020193749,0.024607854
4257,0.085881071,0.104826806
4258,0.102909053,0.12567113
4259,0.181800697,0.222503671
4260,0.181484494,0.222114665
4261,0.170861763,0.209050599
4262,0.197140221,0.241384314
4263,0.195222209,0.239015642
4264,0.166865134,0.204132806
4265,0.153431941,0.187625366
4266,0.076181021,0.092968865
4267,0,0
4268,0,0
4269,0,0
4270,0,0
4271,0,0
4272,0,0
4273,0,0
4274,0,0
4275,0,0
4276,0,0
4277,0,0
4278,0,0
4279,0,0
4280,0.028780735,0.035077502
4281,0.071209709,0.086883583
4282,0.12776942,0.156123906
4283,0.215863272,0.264429244
4284,0.265982712,0.326364976
4285,0.226734761,0.277892112
4286,0.230479123,0.282525046
4287,0.187309035,0.229283094
4288,0.158193003,0.193472209
4289,0.107367141,0.131122848
4290,0.063478536,0.077433498
4291,0,0
4292,0,0
4293,0,0
4294,0,0
4295,0,0
4296,0,0
4297,0,0
4298,0,0
4299,0,0
4300,0,0
4301,0,0
4302,0,0
4303,0,0
4304,0.025850656,0.031504946
4305,0.091174219,0.111322372
4306,0.121527856,0.148527582
4307,0.18981828,0.23253247
4308,0.238874942,0.293186191
4309,0.254382948,0.312401186
4310,0.248040813,0.304599834
4311,0.213531713,0.261925433
4312,0.155067354,0.189813977
4313,0.115255837,0.14088083
4314,0.064369893,0.078548184
4315,0,0
4316,0,0
4317,0,0
4318,0,0
4319,0,0
4320,0,0
4321,0,0
4322,0,0
4323,0,0
4324,0,0
4325,0,0
4326,0,0
4327,0,0
4328,0.03392986,0.041354393
4329,0.10190597,0.124423998
4330,0.156335924,0.191168757
4331,0.181393973,0.221992932
4332,0.234205365,0.287120328
4333,0.289875224,0.356045066
4334,0.170964828,0.209192594
4335,0.173818231,0.212706641
4336,0.157212357,0.19229007
4337,0.150671903,0.184242062
4338,0.048001414,0.058529997
4339,0,0
4340,0,0
4341,0,0
4342,0,0
4343,0,0
4344,0,0
4345,0,0
4346,0,0
4347,0,0
4348,0,0
4349,0,0
4350,0,0
4351,0,0
4352,0.017863262,0.021762739
4353,0.029527971,0.035985987
4354,0.141012191,0.17237754
4355,0.208522874,0.255423773
4356,0.243108609,0.298130341
4357,0.273247169,0.335461074
4358,0.280427155,0.344379309
4359,0.261690529,0.321160419
4360,0.216399787,0.265185598
4361,0.107722482,0.131568757
4362,0.085818541,0.104750692
4363,0,0
4364,0,0
4365,0,0
4366,0,0
4367,0,0
4368,0,0
4369,0,0
4370,0,0
4371,0,0
4372,0,0
4373,0,0
4374,0,0
4375,0,0
4376,0.020048405,0.024424759
4377,0.098322869,0.120052454
4378,0.146400938,0.179012947
4379,0.050467144,0.061540059
4380,0.185806634,0.227503393
4381,0.229696418,0.281668789
4382,0.244842268,0.300414885
4383,0.246831702,0.302877407
4384,0.196075352,0.240154037
4385,0.137046797,0.167534482
4386,0.023270189,0.02835345
4387,0,0
4388,0,0
4389,0,0
4390,0,0
4391,0,0
4392,0,0
4393,0,0
4394,0,0
4395,0,0
4396,0,0
4397,0,0
4398,0,0
4399,0,0
4400,0.019540333,0.02380409
4401,0.103306736,0.126133324
4402,0.15648424,0.191355977
4403,0.224761274,0.275456538
4404,0.243398409,0.29846853
4405,0.283040113,0.347548091
4406,0.290284021,0.356533577
4407,0.263282277,0.323052212
4408,0.18470924,0.226062026
4409,0.144728391,0.176918984
4410,0.083522299,0.101923111
4411,0,0
4412,0,0
4413,0,0
4414,0,0
4415,0,0
4416,0,0
4417,0,0
4418,0,0
4419,0,0
4420,0,0
4421,0,0
4422,0,0
4423,0,0
4424,0.022822874,0.027802861
4425,0.101048028,0.123360447
4426,0.166519663,0.203689184
4427,0.234300717,0.287237604
4428,0.267813047,0.328724662
4429,0.258909657,0.317743782
4430,0.269157529,0.330489665
4431,0.227962814,0.279512174
4432,0.179428005,0.219643954
4433,0.143821767,0.175861599
4434,0.069864546,0.085238811
4435,0,0
4436,0.000591494,0.000720269
4437,0,0
4438,0,0
4439,0,0
4440,0,0
4441,0,0
4442,0,0
4443,0,0
4444,0,0
4445,0,0
4446,0,0
4447,0,0
4448,0.032772657,0.039941375
4449,0.094909103,0.115876452
4450,0.175406066,0.214685723
4451,0.238242294,0.292229547
4452,0.279970079,0.343974406
4453,0.293858728,0.361310688
4454,0.296942093,0.365193001
4455,0.26883375,0.330278892
4456,0.203844893,0.249832655
4457,0.114861627,0.140346323
4458,0.061991149,0.075622508
4459,0,0
4460,0.001179773,0.001436647
4461,0,0
4462,0,0
4463,0,0
4464,0,0
4465,0,0
4466,0,0
4467,0,0
4468,0,0
4469,0,0
4470,0,0
4471,0,0
4472,0.032534383,0.039652186
4473,0.094593531,0.115501556
4474,0.171619686,0.210066812
4475,0.229522305,0.281537333
4476,0.270218889,0.332016813
4477,0.290523714,0.357298131
4478,0.262188763,0.322136625
4479,0.263572732,0.32387316
4480,0.203471094,0.24943873
4481,0.102442566,0.125138115
4482,0.066249833,0.080832843
4483,0,0
4484,0.001763793,0.002147953
4485,0,0
4486,0,0
4487,0,0
4488,0,0
4489,0,0
4490,0,0
4491,0,0
4492,0,0
4493,0,0
4494,0,0
4495,0,0
4496,0.020692414,0.025212172
4497,0.07882654,0.096199852
4498,0.137850917,0.168525677
4499,0.197551235,0.24198877
4500,0.224154505,0.274856112
4501,0.248115401,0.304540478
4502,0.261403527,0.321041515
4503,0.255643528,0.313882815
4504,0.221995727,0.272210592
4505,0.135285398,0.165398238
4506,0.081621236,0.099625348
4507,0,0
4508,0.000586174,0.00071385
4509,0,0
4510,0,0
4511,0,0
4512,0,0
4513,0,0
4514,0,0
4515,0,0
4516,0,0
4517,0,0
4518,0,0
4519,0,0
4520,0.026388714,0.032160169
4521,0.092046437,0.112384883
4522,0.152439778,0.186457637
4523,0.200987529,0.246221126
4524,0.230552771,0.282755624
4525,0.233230345,0.286115489
4526,0.243536233,0.298940331
4527,0.233364389,0.286397942
4528,0.202902647,0.248768773
4529,0.15724318,0.192472399
4530,0.086750194,0.105929987
4531,0,0
4532,0.001168052,0.001422552
4533,0,0
4534,0,0
4535,0,0
4536,0,0
4537,0,0
4538,0,0
4539,0,0
4540,0,0
4541,0,0
4542,0,0
4543,0,0
4544,0.027249271,0.033208716
4545,0.089161966,0.108850256
4546,0.172876728,0.211607984
4547,0.226998146,0.278366128
4548,0.276588842,0.339798518
4549,0.246813836,0.302895148
4550,0.284136668,0.349194386
4551,0.151343594,0.185118776
4552,0.21186822,0.25969928
4553,0.140169423,0.171396365
4554,0.095721393,0.116883004
4555,0,0
4556,0.001748944,0.002129694
4557,0,0
4558,0,0
4559,0,0
4560,0,0
4561,0,0
4562,0,0
4563,0,0
4564,0,0
4565,0,0
4566,0,0
4567,0,0
4568,0.019996878,0.024361281
4569,0.066039294,0.080560236
4570,0.122464137,0.149643111
4571,0.168167899,0.20579291
4572,0.204472444,0.250542357
4573,0.210936557,0.258541102
4574,0.236882683,0.290641184
4575,0.206085722,0.252581249
4576,0.174251287,0.213332333
4577,0.081115007,0.099004279
4578,0.052619643,0.064168745
4579,0,0
4580,0.001161691,0.001414629
4581,0,0
4582,0,0
4583,0,0
4584,0,0
4585,0,0
4586,0,0
4587,0,0
4588,0,0
4589,0,0
4590,0,0
4591,0,0
4592,0.024914837,0.030359555
4593,0.09180975,0.11208216
4594,0.126836367,0.155011257
4595,0.050687619,0.061810195
4596,0.068348975,0.083392446
4597,0.047987508,0.058515643
4598,0.089925935,0.109785715
4599,0.142257642,0.173948506
4600,0.165661083,0.202724294
4601,0.143643559,0.175662912
4602,0.052930922,0.064554847
4603,0,0
4604,0.000578393,0.000704374
4605,0,0
4606,0,0
4607,0,0
4608,0,0
4609,0,0
4610,0,0
4611,0,0
4612,0,0
4613,0,0
4614,0,0
4615,0,0
4616,0.030468547,0.037124162
4617,0.100242911,0.122376571
4618,0.160256633,0.196010067
4619,0.233447251,0.286232003
4620,0.249732429,0.30642629
4621,0.250303841,0.307191892
4622,0.25088221,0.307937281
4623,0.248389629,0.304879036
4624,0.186396839,0.228293216
4625,0.139245817,0.170285138
4626,0.073505995,0.08970593
4627,0,0
4628,0.001152269,0.00140327
4629,0,0
4630,0,0
4631,0,0
4632,0,0
4633,0,0
4634,0,0
4635,0,0
4636,0,0
4637,0,0
4638,0,0
4639,0,0
4640,0.026119785,0.031826292
4641,0.093324826,0.113922018
4642,0.159545851,0.195126783
4643,0.204168547,0.250036344
4644,0.243854174,0.299044471
4645,0.245443288,0.301089529
4646,0.243820151,0.299175633
4647,0.240438084,0.295072707
4648,0.227893514,0.27957193
4649,0.167262473,0.204752337
4650,0.075767969,0.092472056
4651,0,0
4652,0.001148712,0.001398824
4653,0,0
4654,0,0
4655,0,0
4656,0,0
4657,0,0
4658,0,0
4659,0,0
4660,0,0
4661,0,0
4662,0,0
4663,0,0
4664,0.031639683,0.038557378
4665,0.085221897,0.104013004
4666,0.156913932,0.191936934
4667,0.148334887,0.181389579
4668,0.253673629,0.311330509
4669,0.223078093,0.273502707
4670,0.191638437,0.23470651
4671,0.202145657,0.24767449
4672,0.036177697,0.044093388
4673,0.066029833,0.080547427
4674,0.074981982,0.091494276
4675,0,0
4676,0.001145014,0.001394204
4677,0,0
4678,0,0
4679,0,0
4680,0,0
4681,0,0
4682,0,0
4683,0,0
4684,0,0
4685,0,0
4686,0,0
4687,0,0
4688,0.02817919,0.034333129
4689,0.064969462,0.079240636
4690,0.061501717,0.075006166
4691,0.071901985,0.08772123
4692,0.202677428,0.248324439
4693,0.202252371,0.247809102
4694,0.234614143,0.287793032
4695,0.225646596,0.276716573
4696,0.218490885,0.267861478
4697,0.160365227,0.196200028
4698,0.090021923,0.109891717
4699,0,0
4700,0.000569734,0.000693772
4701,0,0
4702,0,0
4703,0,0
4704,0,0
4705,0,0
4706,0,0
4707,0,0
4708,0,0
4709,0,0
4710,0,0
4711,0,0
4712,0.020495527,0.024970538
4713,0.086613889,0.105719985
4714,0.166778778,0.204081864
4715,0.207443257,0.254224171
4716,0.225356305,0.276373648
4717,0.298107065,0.366668862
4718,0.294373391,0.362044327
4719,0.273976505,0.336702606
4720,0.233896961,0.287002811
4721,0.103839901,0.126844113
4722,0.094746692,0.115704972
4723,0,0
4724,0.001134333,0.001381314
4725,0,0
4726,0,0
4727,0,0
4728,0,0
4729,0,0
4730,0,0
4731,0,0
4732,0,0
4733,0,0
4734,0,0
4735,0,0
4736,0.030713951,0.037432262
4737,0.096263853,0.117550533
4738,0.165228035,0.202200633
4739,0.211096541,0.258746918
4740,0.236667412,0.290380891
4741,0.255418808,0.313620485
4742,0.253002714,0.310625652
4743,0.270303899,0.332085311
4744,0.227946344,0.279618328
4745,0.162442315,0.198801481
4746,0.083331149,0.101725165
4747,0,0
4748,0,0
4749,0,0
4750,0,0
4751,0,0
4752,0,0
4753,0,0
4754,0,0
4755,0,0
4756,0,0
4757,0,0
4758,0,0
4759,0,0
4760,0.029704156,0.036198125
4761,0.071622232,0.087378624
4762,0.170539306,0.208651014
4763,0.236675165,0.290200213
4764,0.27949798,0.343244204
4765,0.256869235,0.315233249
4766,0.301068415,0.370108378
4767,0.278918485,0.342633414
4768,0.236302672,0.289861755
4769,0.174720832,0.213878256
4770,0.097661556,0.11926054
4771,0,0
4772,0,0
4773,0,0
4774,0,0
4775,0,0
4776,0,0
4777,0,0
4778,0,0
4779,0,0
4780,0,0
4781,0,0
4782,0,0
4783,0,0
4784,0.030598803,0.037289851
4785,0.089076284,0.108735156
4786,0.150813541,0.184455111
4787,0.040690836,0.049608303
4788,0.229182717,0.281095102
4789,0.1978923,0.242477336
4790,0.219446821,0.269127444
4791,0.246136122,0.302174948
4792,0.194557914,0.238412811
4793,0.121428998,0.14842927
4794,0.056769478,0.069249497
4795,0,0
4796,0,0
4797,0,0
4798,0,0
4799,0,0
4800,0,0
4801,0,0
4802,0,0
4803,0,0
4804,0,0
4805,0,0
4806,0,0
4807,0,0
4808,0.027891694,0.033990147
4809,0.094939689,0.115916973
4810,0.169493119,0.207429327
4811,0.188264793,0.230557654
4812,0.260593123,0.319987078
4813,0.296540149,0.364650682
4814,0.236400398,0.290035759
4815,0.205552971,0.251912834
4816,0.234268963,0.287373285
4817,0.168867038,0.206670648
4818,0.079446406,0.09696115
4819,0,0
4820,0,0
4821,0,0
4822,0,0
4823,0,0
4824,0,0
4825,0,0
4826,0,0
4827,0,0
4828,0,0
4829,0,0
4830,0,0
4831,0,0
4832,0.028802326,0.035099916
4833,0.064790646,0.079034277
4834,0.163459355,0.19998525
4835,0.223967443,0.274570002
4836,0.267362945,0.328315836
4837,0.2736257,0.336118604
4838,0.253583445,0.3112846
4839,0.254129119,0.311990983
4840,0.228946722,0.28084152
4841,0.16472704,0.201620491
4842,0.093976579,0.114764846
4843,0,0
4844,0,0
4845,0,0
4846,0,0
4847,0,0
4848,0,0
4849,0,0
4850,0,0
4851,0,0
4852,0,0
4853,0,0
4854,0,0
4855,0,0
4856,0.027785111,0.033856856
4857,0.098879393,0.120739582
4858,0.162545729,0.19888578
4859,0.193902627,0.237530918
4860,0.243966428,0.299430462
4861,0.266022454,0.326806581
4862,0.252933511,0.310602271
4863,0.18974957,0.232480962
4864,0.188534758,0.230998859
4865,0.139689852,0.170855061
4866,0.082928324,0.101242293
4867,0,0
4868,0,0
4869,0,0
4870,0,0
4871,0,0
4872,0,0
4873,0,0
4874,0,0
4875,0,0
4876,0,0
4877,0,0
4878,0,0
4879,0,0
4880,0.026151197,0.031868552
4881,0.087042273,0.106261595
4882,0.154504815,0.189036826
4883,0.209730258,0.257150969
4884,0.242465536,0.297731463
4885,0.238947206,0.293414492
4886,0.251093728,0.308533525
4887,0.239145732,0.293721643
4888,0.169056425,0.207067944
4889,0.159757142,0.195615478
4890,0.077595637,0.094736299
4891,0,0
4892,0,0
4893,0,0
4894,0,0
4895,0,0
4896,0,0
4897,0,0
4898,0,0
4899,0,0
4900,0,0
4901,0,0
4902,0,0
4903,0,0
4904,0.00963428,0.011734803
4905,0.037855249,0.046146347
4906,0.095271417,0.116338887
4907,0.13283366,0.162402194
4908,0.188003486,0.230290746
4909,0.198823246,0.243647111
4910,0.222282716,0.272653782
4911,0.196105479,0.240329127
4912,0.198964927,0.243878245
4913,0.123533686,0.151012314
4914,0.080442929,0.098195332
4915,0,0
4916,0,0
4917,0,0
4918,0,0
4919,0,0
4920,0,0
4921,0,0
4922,0,0
4923,0,0
4924,0,0
4925,0,0
4926,0,0
4927,0,0
4928,0.027736914,0.033798217
4929,0.076082109,0.092834295
4930,0.144569636,0.176763932
4931,0.217285925,0.266320268
4932,0.253688954,0.311351411
4933,0.269074171,0.330454381
4934,0.261003008,0.320462495
4935,0.242497638,0.297540101
4936,0.228670948,0.280436353
4937,0.152863315,0.186988893
4938,0.094333121,0.115182688
4939,0,0
4940,0,0
4941,0,0
4942,0,0
4943,0,0
4944,0,0
4945,0,0
4946,0,0
4947,0,0
4948,0,0
4949,0,0
4950,0,0
4951,0,0
4952,0.023310448,0.028400354
4953,0.076513951,0.093363236
4954,0.173535545,0.212384023
4955,0.211058963,0.25864874
4956,0.261159736,0.320624785
4957,0.295657457,0.363467468
4958,0.298794534,0.367435811
4959,0.270078133,0.33177019
4960,0.190298993,0.233092388
4961,0.100307691,0.12250565
4962,0.028063814,0.034201443
4963,0,0
4964,0,0
4965,0,0
4966,0,0
4967,0,0
4968,0,0
4969,0,0
4970,0,0
4971,0,0
4972,0,0
4973,0,0
4974,0,0
4975,0,0
4976,0.007435739,0.009056623
4977,0.006126162,0.007461622
4978,0.022071947,0.026895083
4979,0.106477324,0.130060187
4980,0.220265758,0.270061895
4981,0.241645423,0.296527505
4982,0.252400128,0.309878149
4983,0.195881792,0.239997007
4984,0.178873294,0.219001918
4985,0.134707351,0.164677818
4986,0.043909047,0.053532334
4987,0,0
4988,0,0
4989,0,0
4990,0,0
4991,0,0
4992,0,0
4993,0,0
4994,0,0
4995,0,0
4996,0,0
4997,0,0
4998,0,0
4999,0,0
5000,0.027122885,0.033051458
5001,0.082381688,0.100538004
5002,0.159120408,0.194631075
5003,0.207131783,0.253734385
5004,0.263852404,0.323854256
5005,0.269762063,0.331224221
5006,0.276810272,0.339998902
5007,0.251946596,0.309213127
5008,0.203022499,0.24874484
5009,0.134289562,0.164172046
5010,0.085898934,0.104856567
5011,0,0
5012,0,0
5013,0,0
5014,0,0
5015,0,0
5016,0,0
5017,0,0
5018,0,0
5019,0,0
5020,0,0
5021,0,0
5022,0,0
5023,0,0
5024,0.025806261,0.031443491
5025,0.097914167,0.11955567
5026,0.169697878,0.207691436
5027,0.22399989,0.274683027
5028,0.273615252,0.336198148
5029,0.28166834,0.346303171
5030,0.213408654,0.261718687
5031,0.246822015,0.303133879
5032,0.206051608,0.252678411
5033,0.174079577,0.213228731
5034,0.098401862,0.120210438
5035,0,0
5036,0,0
5037,0,0
5038,0,0
5039,0,0
5040,0,0
5041,0,0
5042,0,0
5043,0,0
5044,0,0
5045,0,0
5046,0,0
5047,0,0
5048,0.027274834,0.033239594
5049,0.108957096,0.133147007
5050,0.183473977,0.224840265
5051,0.21145885,0.259422305
5052,0.256018903,0.314668803
5053,0.272561779,0.335217354
5054,0.252209229,0.309900681
5055,0.263498284,0.323925275
5056,0.245269991,0.301303783
5057,0.182765663,0.223979749
5058,0.095611971,0.116805666
5059,0,0
5060,0,0
5061,0,0
5062,0,0
5063,0,0
5064,0,0
5065,0,0
5066,0,0
5067,0,0
5068,0,0
5069,0,0
5070,0,0
5071,0,0
5072,0.020206505,0.024620278
5073,0.097914092,0.119603067
5074,0.164121601,0.200941028
5075,0.218960591,0.268642208
5076,0.268376195,0.329899594
5077,0.290154277,0.356998531
5078,0.263480736,0.323814046
5079,0.251414631,0.308831824
5080,0.214599935,0.263236913
5081,0.168949752,0.206898916
5082,0.100957747,0.123341267
5083,0,0
5084,0,0
5085,0,0
5086,0,0
5087,0,0
5088,0,0
5089,0,0
5090,0,0
5091,0,0
5092,0,0
5093,0,0
5094,0,0
5095,0,0
5096,0.033154749,0.040416072
5097,0.103508593,0.126474305
5098,0.142341988,0.174169039
5099,0.240721927,0.295724295
5100,0.261636101,0.321747802
5101,0.304258472,0.374924531
5102,0.286530307,0.352807093
5103,0.283780983,0.349396204
5104,0.241785579,0.297125017
5105,0.170938728,0.209440752
5106,0.102668432,0.125472901
5107,0,0
5108,0,0
5109,0,0
5110,0,0
5111,0,0
5112,0,0
5113,0,0
5114,0,0
5115,0,0
5116,0,0
5117,0,0
5118,0,0
5119,0,0
5120,0.031824578,0.038794506
5121,0.104734032,0.127962933
5122,0.174709973,0.213972561
5123,0.239805878,0.294420968
5124,0.282470117,0.347420469
5125,0.30419107,0.374509027
5126,0.303266579,0.373355728
5127,0.281414624,0.346088217
5128,0.238753476,0.29310175
5129,0.13478925,0.164845627
5130,0.09892529,0.120845486
5131,0,0
5132,0,0
5133,0,0
5134,0,0
5135,0,0
5136,0,0
5137,0,0
5138,0,0
5139,0,0
5140,0,0
5141,0,0
5142,0,0
5143,0,0
5144,0.029918842,0.036469745
5145,0.101951329,0.124541043
5146,0.17572702,0.215161865
5147,0.223031828,0.273545797
5148,0.282741756,0.347589287
5149,0.293578192,0.361088249
5150,0.280736679,0.345137095
5151,0.222147837,0.272535615
5152,0.202534118,0.248313749
5153,0.17077396,0.209149636
5154,0.099656936,0.121763366
5155,0,0
5156,0,0
5157,0,0
5158,0,0
5159,0,0
5160,0,0
5161,0,0
5162,0,0
5163,0,0
5164,0,0
5165,0,0
5166,0,0
5167,0,0
5168,0.024226745,0.02952763
5169,0.082552632,0.100788333
5170,0.169072776,0.206990819
5171,0.226069659,0.277377222
5172,0.269703494,0.331557211
5173,0.245401976,0.301467022
5174,0.280662187,0.345313756
5175,0.269892805,0.331910017
5176,0.235326356,0.288985771
5177,0.17776487,0.217818195
5178,0.096362478,0.117732041
5179,0,0
5180,0,0
5181,0,0
5182,0,0
5183,0,0
5184,0,0
5185,0,0
5186,0,0
5187,0,0
5188,0,0
5189,0,0
5190,0,0
5191,0,0
5192,0.029864038,0.036400724
5193,0.086942624,0.106142253
5194,0.177242766,0.216975443
5195,0.219283064,0.268834935
5196,0.230049971,0.282174137
5197,0.259833221,0.319110849
5198,0.231170003,0.283658158
5199,0.21880401,0.268395925
5200,0.202628094,0.248414889
5201,0.166065704,0.203320282
5202,0.092744941,0.113271857
5203,0,0
5204,0,0
5205,0,0
5206,0,0
5207,0,0
5208,0,0
5209,0,0
5210,0,0
5211,0,0
5212,0,0
5213,0,0
5214,0,0
5215,0,0
5216,0.022948387,0.027968255
5217,0.097818603,0.119491313
5218,0.164895633,0.201898676
5219,0.210532925,0.258226488
5220,0.23823395,0.292546101
5221,0.259576668,0.319085599
5222,0.243132356,0.298682906
5223,0.253859344,0.312018989
5224,0.209740916,0.257336032
5225,0.157888759,0.193320579
5226,0.094315654,0.11521813
5227,0,0
5228,0,0
5229,0,0
5230,0,0
5231,0,0
5232,0,0
5233,0,0
5234,0,0
5235,0,0
5236,0,0
5237,0,0
5238,0,0
5239,0,0
5240,0.029243133,0.035639398
5241,0.096220868,0.117525678
5242,0.120013417,0.146697812
5243,0.175537335,0.214993561
5244,0.189675967,0.232449309
5245,0.257289446,0.3162339
5246,0.225225861,0.276492051
5247,0.232936207,0.28608106
5248,0.137553675,0.168298137
5249,0.153022363,0.187347398
5250,0.088503434,0.108095453
5251,0,0
5252,0,0
5253,0,0
5254,0,0
5255,0,0
5256,0,0
5257,0,0
5258,0,0
5259,0,0
5260,0,0
5261,0,0
5262,0,0
5263,0,0
5264,0.029028796,0.035382163
5265,0.105997799,0.129518473
5266,0.178931378,0.219230022
5267,0.244466376,0.300372328
5268,0.236905789,0.291083073
5269,0.251385431,0.309206738
5270,0.267778469,0.329796616
5271,0.269064827,0.331497024
5272,0.241007014,0.296459255
5273,0.180776568,0.221684943
5274,0.103165406,0.12610235
5275,0,0
5276,0,0
5277,0,0
5278,0,0
5279,0,0
5280,0,0
5281,0,0
5282,0,0
5283,0,0
5284,0,0
5285,0,0
5286,0,0
5287,0,0
5288,0.031756326,0.038714651
5289,0.105987509,0.129496937
5290,0.180865893,0.221513012
5291,0.240313554,0.294970556
5292,0.2902878,0.357030373
5293,0.31212697,0.384309654
5294,0.311615942,0.383746854
5295,0.289139756,0.35575297
5296,0.21980518,0.269713914
5297,0.182469622,0.223592118
5298,0.100695738,0.123044923
5299,0,0
5300,0,0
5301,0,0
5302,0,0
5303,0,0
5304,0,0
5305,0,0
5306,0,0
5307,0,0
5308,0,0
5309,0,0
5310,0,0
5311,0,0
5312,0.023886422,0.029114416
5313,0.032207479,0.03926756
5314,0.051691318,0.063057502
